pre_01,evap_04,snow_depth_10,rel_hum_09,soil_water_03,point_x,point_y,vegetation_real,vegetation_predicted,prognosis_res
0.0012262290697674,-0.0008846418604651,0.0063702127906976,72.64274224534883,0.3393221430232559,86.9135875825,51.9773064236,1.0,1,TP
0.0010954441860465,-0.0010679546511627,0.0049079848837209,70.49369156046514,0.3965191767441861,86.2040486276,51.8708254143,1.0,1,TP
0.0011883872093023,-0.0009206860465116,0.0060709837209302,72.00963450813951,0.3396083290697674,86.81315288989998,51.9195037951,1.0,1,TP
0.0010954441860465,-0.0010679546511627,0.0049079848837209,70.49369156046514,0.3965191767441861,86.1791042234,51.8127689256,1.0,1,TP
0.0012262290697674,-0.0008846418604651,0.0063702127906976,72.64274224534883,0.3393221430232559,87.0105895528,51.9069075864,1.0,1,TP
0.001073803488372,-0.0010213081395348,0.0084937686046511,71.78511596860466,0.3395561697674418,86.1826934176,51.7583599397,1.0,0,FN
0.0012262290697674,-0.0008846418604651,0.0063702127906976,72.64274224534883,0.3393221430232559,87.0559993834,51.8576375505,1.0,1,TP
0.001246426744186,-0.0009085255813953,0.0120268744186046,71.96709725813955,0.331871411627907,86.76441451799998,51.7948937212,1.0,1,TP
0.0012262290697674,-0.0008846418604651,0.0063702127906976,72.64274224534883,0.3393221430232559,86.9071831343,51.8123242224,1.0,1,TP
0.0012262290697674,-0.0008846418604651,0.0063702127906976,72.64274224534883,0.3393221430232559,87.18981949259998,51.8097701085,1.0,1,TP
0.001246426744186,-0.0009085255813953,0.0120268744186046,71.96709725813955,0.331871411627907,86.4937601472,51.7156085177,1.0,1,TP
0.0012879732558139,-0.0008798523255813,0.0114244837209302,71.6632500581395,0.3334877813953487,87.1695245633,51.7800056082,1.0,1,TP
0.0012879732558139,-0.0008798523255813,0.0114244837209302,71.6632500581395,0.3334877813953487,87.1580065127,51.769515916,1.0,1,TP
0.0012879732558139,-0.0008798523255813,0.0114244837209302,71.6632500581395,0.3334877813953487,87.14925884039998,51.7502353422,1.0,1,TP
0.001246426744186,-0.0009085255813953,0.0120268744186046,71.96709725813955,0.331871411627907,86.75865227389998,51.6754963548,1.0,1,TP
0.001073803488372,-0.0010213081395348,0.0084937686046511,71.78511596860466,0.3395561697674418,86.128469763,51.568397787,1.0,0,FN
0.0012879732558139,-0.0008798523255813,0.0114244837209302,71.6632500581395,0.3334877813953487,86.8751953939,51.6350216411,1.0,1,TP
0.0012879732558139,-0.0008798523255813,0.0114244837209302,71.6632500581395,0.3334877813953487,87.1763590937,51.6166663779,1.0,1,TP
0.0012879732558139,-0.0008798523255813,0.0114244837209302,71.6632500581395,0.3334877813953487,87.1075991763,51.55368732,1.0,1,TP
0.0012879732558139,-0.0008798523255813,0.0114244837209302,71.6632500581395,0.3334877813953487,87.14976115669998,51.5131321225,1.0,1,TP
0.0012020313953488,-0.0005781093023255,0.0507119313953488,73.76086088604649,0.3120193767441859,87.0559924029,51.4835801071,1.0,1,TP
0.0012020313953488,-0.0005781093023255,0.0507119313953488,73.76086088604649,0.3120193767441859,87.2087528239,51.4654569769,1.0,1,TP
0.0012262290697674,-0.0008846418604651,0.0063702127906976,72.64274224534883,0.3393221430232559,87.24097252689998,52.0254358464,1.0,1,TP
0.0013987279069767,-0.0008252825581395,0.0107553569767441,72.17762596627908,0.3302866325581396,87.57450690509998,52.0549946236,1.0,1,TP
0.0013987279069767,-0.0008252825581395,0.0107553569767441,72.17762596627908,0.3302866325581396,87.6176964202,52.0599225161,1.0,1,TP
0.0013987279069767,-0.0008252825581395,0.0107553569767441,72.17762596627908,0.3302866325581396,87.4962875787,52.0187100776,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,87.80114330479998,52.0442662828,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,87.8757861685,52.0435202126,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,88.0198691505,52.0594860364,1.0,1,TP
0.0016698604651162,-0.0006931930232558,0.0397882825581395,72.43257690697676,0.3174396139534884,88.0631158418,52.0642388438,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,87.8640145444,52.0331117501,1.0,1,TP
0.0013987279069767,-0.0008252825581395,0.0107553569767441,72.17762596627908,0.3302866325581396,87.4783775713,51.980223568,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,87.8666439127,52.0243100493,1.0,1,TP
0.0013987279069767,-0.0008252825581395,0.0107553569767441,72.17762596627908,0.3302866325581396,87.40929167279998,51.9631166229,1.0,1,TP
0.0013987279069767,-0.0008252825581395,0.0107553569767441,72.17762596627908,0.3302866325581396,87.3833100874,51.9509866545,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,87.9464725345,52.0059117856,1.0,1,TP
0.0013987279069767,-0.0008252825581395,0.0107553569767441,72.17762596627908,0.3302866325581396,87.5753426774,51.9549569745,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,87.8915343581,51.9907060192,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,87.97786328569998,52.000297023,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,87.7386756214,51.9553460519,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,87.8680193296,51.9698885307,1.0,1,TP
0.0012262290697674,-0.0008846418604651,0.0063702127906976,72.64274224534883,0.3393221430232559,87.23930812019998,51.8885506852,1.0,1,TP
0.0013987279069767,-0.0008252825581395,0.0107553569767441,72.17762596627908,0.3302866325581396,87.5573865252,51.916477926,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,87.7897035341,51.9338063801,1.0,1,TP
0.0013987279069767,-0.0008252825581395,0.0107553569767441,72.17762596627908,0.3302866325581396,87.4194200798,51.8823146529,1.0,1,TP
0.0013987279069767,-0.0008252825581395,0.0107553569767441,72.17762596627908,0.3302866325581396,87.37916402669998,51.8685141153,1.0,1,TP
0.0013987279069767,-0.0008252825581395,0.0107553569767441,72.17762596627908,0.3302866325581396,87.3989239678,51.8525978238,1.0,1,TP
0.0013987279069767,-0.0008252825581395,0.0107553569767441,72.17762596627908,0.3302866325581396,87.409785158,51.8174207763,1.0,1,TP
0.0013987279069767,-0.0008252825581395,0.0107553569767441,72.17762596627908,0.3302866325581396,87.61017257999998,51.8405872595,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,87.8069713375,51.8265535299,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,87.8212961932,51.8281684354,1.0,1,TP
0.0013730779069767,-0.0007387616279069,0.0179673837209302,72.66938196046512,0.3232638593023257,87.30904727319998,51.7600535722,1.0,1,TP
0.0013730779069767,-0.0007387616279069,0.0179673837209302,72.66938196046512,0.3232638593023257,87.3518967392,51.765089071,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,87.8525687832,51.8225872693,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,87.7835924212,51.8057103026,1.0,1,TP
0.0016698604651162,-0.0006931930232558,0.0397882825581395,72.43257690697676,0.3174396139534884,88.07528312409998,51.8200922425,1.0,1,TP
0.0012879732558139,-0.0008798523255813,0.0114244837209302,71.6632500581395,0.3334877813953487,87.2310773269,51.6779018686,1.0,1,TP
0.0016147895348837,-0.0005866627906976,0.0617394720930232,73.07501876744188,0.312961691860465,88.0738088114,51.7744552813,1.0,1,TP
0.0015674279069767,-0.000669176744186,0.037617315116279,73.36710179999999,0.3184921104651163,87.7098826166,51.7063001051,1.0,1,TP
0.0015674279069767,-0.000669176744186,0.037617315116279,73.36710179999999,0.3184921104651163,87.73844265939998,51.7095543743,1.0,1,TP
0.0013730779069767,-0.0007387616279069,0.0179673837209302,72.66938196046512,0.3232638593023257,87.298997587,51.6494748909,1.0,1,TP
0.0015674279069767,-0.000669176744186,0.037617315116279,73.36710179999999,0.3184921104651163,87.7151642572,51.6886909933,1.0,1,TP
0.0016147895348837,-0.0005866627906976,0.0617394720930232,73.07501876744188,0.312961691860465,88.19186152909998,51.7237742089,1.0,1,TP
0.0013730779069767,-0.0007387616279069,0.0179673837209302,72.66938196046512,0.3232638593023257,87.27265845469998,51.5916468017,1.0,1,TP
0.0015674279069767,-0.000669176744186,0.037617315116279,73.36710179999999,0.3184921104651163,87.7351513004,51.5725830898,1.0,1,TP
0.0013730779069767,-0.0007387616279069,0.0179673837209302,72.66938196046512,0.3232638593023257,87.2829618393,51.5107897178,1.0,1,TP
0.0013730779069767,-0.0007387616279069,0.0179673837209302,72.66938196046512,0.3232638593023257,87.39655719149998,51.5242154811,1.0,1,TP
0.0013730779069767,-0.0007387616279069,0.0179673837209302,72.66938196046512,0.3232638593023257,87.6239662704,51.5507084048,1.0,1,TP
0.0016698604651162,-0.0006931930232558,0.0397882825581395,72.43257690697676,0.3174396139534884,88.3167597111,52.0099942172,1.0,1,TP
0.0015728418604651,-0.0006675837209302,0.0390543686046511,72.41129692906982,0.3174161953488373,88.56184923339998,52.036042151,1.0,1,TP
0.0015728418604651,-0.0006675837209302,0.0390543686046511,72.41129692906982,0.3174161953488373,88.5956502858,52.0214334147,1.0,1,TP
0.0012832872093023,-0.0006077360465116,0.0359897941860465,71.93453003139535,0.3171580360465115,89.0311715773,52.0571020742,1.0,1,TP
0.0012832872093023,-0.0006077360465116,0.0359897941860465,71.93453003139535,0.3171580360465115,88.93244441209998,52.0380488722,1.0,1,TP
0.0012832872093023,-0.0006077360465116,0.0359897941860465,71.93453003139535,0.3171580360465115,88.949282596,52.0306890062,1.0,1,TP
0.0012832872093023,-0.0006077360465116,0.0359897941860465,71.93453003139535,0.3171580360465115,88.98294085829998,52.0159611775,1.0,1,TP
0.0015728418604651,-0.0006675837209302,0.0390543686046511,72.41129692906982,0.3174161953488373,88.6969092181,51.9775420494,1.0,1,TP
0.0012832872093023,-0.0006077360465116,0.0359897941860465,71.93453003139535,0.3171580360465115,89.09583175129998,51.9819905028,1.0,1,TP
0.0016147895348837,-0.0005866627906976,0.0617394720930232,73.07501876744188,0.312961691860465,88.3560613729,51.7688835106,1.0,1,TP
0.0004937523255813,-0.0006662755813953,0.0146938511627906,74.67335634534882,0.3247611674418604,91.6785236111,52.0648879845,1.0,0,FN
0.001277865116279,-0.0008889744186046,0.0059848337209302,73.58941738837207,0.335342076744186,86.9377194303,52.2263948739,1.0,1,TP
0.001277865116279,-0.0008889744186046,0.0059848337209302,73.58941738837207,0.335342076744186,87.17383750429998,52.1906385155,1.0,1,TP
0.001277865116279,-0.0008889744186046,0.0059848337209302,73.58941738837207,0.335342076744186,86.86245952449998,52.1352897232,1.0,1,TP
0.001277865116279,-0.0008889744186046,0.0059848337209302,73.58941738837207,0.335342076744186,87.18498162519998,52.1555103778,1.0,1,TP
0.0014452616279069,-0.0009017523255813,0.0071104453488372,72.67051750581398,0.3311396988372093,87.37127155739998,52.6595619798,1.0,1,TP
0.0014452616279069,-0.0009017523255813,0.0071104453488372,72.67051750581398,0.3311396988372093,87.42968843689998,52.6662261909,1.0,1,TP
0.0014452616279069,-0.0009017523255813,0.0071104453488372,72.67051750581398,0.3311396988372093,87.5374502194,52.6602518177,1.0,1,TP
0.0014846686046511,-0.0008833011627906,0.0082923186046511,72.47282036860467,0.3296308569767442,87.7821054397,52.651227456,1.0,1,TP
0.0014452616279069,-0.0009017523255813,0.0071104453488372,72.67051750581398,0.3311396988372093,87.3761073765,52.5964442462,1.0,1,TP
0.0014452616279069,-0.0009017523255813,0.0071104453488372,72.67051750581398,0.3311396988372093,87.5538795817,52.6075572387,1.0,1,TP
0.0013634511627906,-0.0009334499999999,0.0056708476744186,71.8422562395349,0.3333169197674419,87.2387789434,52.5533261073,1.0,0,FN
0.0014846686046511,-0.0008833011627906,0.0082923186046511,72.47282036860467,0.3296308569767442,87.8950990972,52.6273316485,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.26074179549998,52.6667692002,1.0,1,TP
0.0014846686046511,-0.0008833011627906,0.0082923186046511,72.47282036860467,0.3296308569767442,87.9415904078,52.623335429,1.0,1,TP
0.0014452616279069,-0.0009017523255813,0.0071104453488372,72.67051750581398,0.3311396988372093,87.41004393299998,52.5366521593,1.0,1,TP
0.0014452616279069,-0.0009017523255813,0.0071104453488372,72.67051750581398,0.3311396988372093,87.3691415965,52.5228677959,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.0836286392,52.6024346319,1.0,1,TP
0.0014846686046511,-0.0008833011627906,0.0082923186046511,72.47282036860467,0.3296308569767442,87.7958331432,52.5073666475,1.0,1,TP
0.0014846686046511,-0.0008833011627906,0.0082923186046511,72.47282036860467,0.3296308569767442,87.81039791329998,52.5089805858,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.2770757053,52.5596161064,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.28222221439998,52.5420131947,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.0540758403,52.4993566297,1.0,1,TP
0.0014452616279069,-0.0009017523255813,0.0071104453488372,72.67051750581398,0.3311396988372093,87.5438761594,52.3972668649,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.02349279429998,52.4506207189,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.2273428938,52.4726273161,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.12799070149998,52.4528712171,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.21535700059998,52.4622663311,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.22992197569998,52.4638254873,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.0287353569,52.4330255403,1.0,1,TP
0.0014151279069767,-0.0008902546511627,0.0071529790697674,72.15614158837212,0.333497711627907,87.56654505519998,52.3725516523,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.29332338019998,52.4524361767,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.2984492675,52.4348284782,1.0,1,TP
0.0014151279069767,-0.0008902546511627,0.0071529790697674,72.15614158837212,0.333497711627907,87.5167068075,52.3395942483,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.7632565346,52.3674033417,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.0828155436,52.4025740727,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.1581098972,52.4016372554,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.87017623699998,52.3611037884,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.1170921626,52.3881245755,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.1316268062,52.3896968581,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.7857755265,52.3426418458,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.82929532139998,52.3474836241,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.9308816331,52.3587144202,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,88.0034774929,52.3666792267,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.9335175747,52.3499173961,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.9480314394,52.3515138565,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.1684614322,52.3664296445,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,88.01133640099998,52.3402827574,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.02584987109998,52.3418690588,1.0,1,TP
0.0014151279069767,-0.0008902546511627,0.0071529790697674,72.15614158837212,0.333497711627907,87.333259399,52.2547954235,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.089118314,52.3305932855,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.19331178529998,52.3327827817,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.7899318693,52.2794644565,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.9348147796,52.2955339365,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.13784135999998,52.3177113133,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,88.0125295321,52.2858972868,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.15752172019998,52.3016749003,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.230059735,52.3094922373,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.1891108642,52.2960034869,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.24713581,52.302244687,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.07571485869998,52.274627776,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.0902074666,52.2762058699,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.90716132689998,52.2379453299,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.10988652669998,52.2601764833,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.1678484018,52.266459721,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.2548245799,52.2758274295,1.0,1,TP
0.0014151279069767,-0.0008902546511627,0.0071529790697674,72.15614158837212,0.333497711627907,87.4473593579,52.1769443478,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.8953256984,52.2275446714,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.1585189726,52.2472834216,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.17300506169998,52.2488507582,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.79938662009998,52.1986850436,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.9295216903,52.2131476937,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.97292045739998,52.2179343777,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.2769942141,52.250961818,1.0,1,TP
0.0014151279069767,-0.0008902546511627,0.0071529790697674,72.15614158837212,0.333497711627907,87.4843898245,52.1538948993,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,88.0189381408,52.2139023023,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.2965877145,52.2348983767,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.86777381109998,52.1699376636,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.89666980789998,52.1731471717,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.95447537859998,52.1795434055,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.2872050884,52.2157316556,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.76933197779998,52.1498476824,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.9426446188,52.1691464907,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.7746452547,52.1322531262,1.0,1,TP
0.0014720023255813,-0.0008852418604651,0.0082397348837209,70.95671844651164,0.3323593372093023,87.94392397939998,52.1147414631,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.2327549128,52.1462993204,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,87.7879084951,52.0882626365,1.0,1,TP
0.0016032209302325,-0.0007941744186046,0.0221446162790697,71.42081273837212,0.3248527220930233,87.76173609,52.0762258743,1.0,1,TP
0.0015988802325581,-0.0007862325581395,0.0173934976744186,72.60747243720931,0.3248002046511628,88.02389390419998,52.0962906825,1.0,1,TP
0.0015513965116279,-0.0008570081395348,0.011759303488372,72.55110434534885,0.3246036093023255,88.4683513937,52.6795262768,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.37349227939998,52.6423906792,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.3881282391,52.6439285163,1.0,1,TP
0.0015513965116279,-0.0008570081395348,0.011759303488372,72.55110434534885,0.3246036093023255,88.51990183789998,52.6576824977,1.0,1,TP
0.0015513965116279,-0.0008570081395348,0.011759303488372,72.55110434534885,0.3246036093023255,88.53707292459998,52.6503957328,1.0,1,TP
0.0015513965116279,-0.0008570081395348,0.011759303488372,72.55110434534885,0.3246036093023255,88.7715247532,52.6744266165,1.0,1,TP
0.0014383662790697,-0.0008409069767441,0.0138405523255813,71.68089631395344,0.3253408279069769,88.81797937999998,52.6700662265,1.0,1,TP
0.001519976744186,-0.0008616069767441,0.0102882918604651,72.9927377023256,0.3270077627906978,88.3372898061,52.6113616845,1.0,1,TP
0.0015513965116279,-0.0008570081395348,0.011759303488372,72.55110434534885,0.3246036093023255,88.49820777499998,52.6282254957,1.0,1,TP
0.0015513965116279,-0.0008570081395348,0.011759303488372,72.55110434534885,0.3246036093023255,88.5567565674,52.6343001089,1.0,1,TP
0.0014383662790697,-0.0008409069767441,0.0138405523255813,71.68089631395344,0.3253408279069769,89.0110989315,52.6803336531,1.0,1,TP
0.0014383662790697,-0.0008409069767441,0.0138405523255813,71.68089631395344,0.3253408279069769,88.9572827581,52.6568690259,1.0,1,TP
0.0015513965116279,-0.0008570081395348,0.011759303488372,72.55110434534885,0.3246036093023255,88.4911693862,52.6002869204,1.0,1,TP
0.0015513965116279,-0.0008570081395348,0.011759303488372,72.55110434534885,0.3246036093023255,88.522944468,52.5945240151,1.0,1,TP
0.0014383662790697,-0.0008409069767441,0.0138405523255813,71.68089631395344,0.3253408279069769,88.8913229046,52.6230932976,1.0,1,TP
0.0015513965116279,-0.0008570081395348,0.011759303488372,72.55110434534885,0.3246036093023255,88.48414071489998,52.5723462447,1.0,1,TP
0.0015513965116279,-0.0008570081395348,0.011759303488372,72.55110434534885,0.3246036093023255,88.6157134987,52.5859891576,1.0,1,TP
0.0014383662790697,-0.0008409069767441,0.0138405523255813,71.68089631395344,0.3253408279069769,89.02561126,52.6274373234,1.0,1,TP
0.0014383662790697,-0.0008409069767441,0.0138405523255813,71.68089631395344,0.3253408279069769,88.89620993849998,52.6054651345,1.0,1,TP
0.0011136058139534,-0.0008653360465116,0.0128185755813953,72.61339994418604,0.327506868604651,89.1892509197,52.6344872686,1.0,1,TP
